tid,attribute,correct_val
35466,position,Midfield
35466,team,Seattle_Sounders
35466,city,Dortmund
35466,stadium,Stadio_San_Paolo
35466,season,2013
35466,manager,Nabih_Rios
35467,name,Shunge_Wop
35467,surname,Latch
35467,birthyear,1982
35467,birthplace,Guatemala
35467,position,Midfield
35467,team,Valencia_CF
35467,city,Montevideo
35467,stadium,Constant_Vanden_Stock_Stadium
35467,season,2011
35467,manager,Vagan_Smallwood
35468,name,Ayal_Waeil
35468,surname,Haining
35468,birthyear,1981
35468,birthplace,Wichita
35468,position,Goalkeeper
35468,team,A.C._Perugia_Calcio
35468,city,Solna
35468,stadium,Donbass_Arena
35468,season,2013
35468,manager,Masum_Kasprzak
35469,name,Jinsei_Ranjeev
35469,surname,Blix
35469,birthyear,1983
35469,birthplace,Cozumel
35469,position,Midfield
35469,team,A.C._Perugia_Calcio
35469,city,Solna
35469,stadium,Donbass_Arena
35469,season,2013
35469,manager,Atsufumi_Comparetto
35470,name,Oryal_Tohru
35470,surname,Mikelsons
35470,birthyear,1997
35470,birthplace,Zihuatenejo
35470,position,Forward
35470,team,Boavista_F.C.
35470,city,Naples
35470,stadium,Veltins-Arena
35470,season,2015
35470,manager,Duckyoung_Padhye
35471,name,Myla_Nikolaus
35471,surname,Goni
35471,birthyear,1995
35471,birthplace,Budapest
35471,position,Midfield
35471,team,FC_Spartak_Moscow
35471,city,Istanbul
35471,stadium,Jan_Breydel_Stadium
35471,season,2011
35471,manager,Yki_Villano
35472,name,Klaus_Nicu
35472,surname,Strevell
35472,birthyear,1979
35472,birthplace,Roanoke
35472,position,Forward
35472,team,FK_Partizan
35472,city,Orlando
35472,stadium,White_Hart_Lane
35472,season,2013
35472,manager,Ryouji_Dare
35473,name,Nalvo_Shaygan
35473,surname,Handschuh
35473,birthyear,1996
35473,birthplace,Missoula
35473,position,Midfield
35473,team,Wolverhampton_Wanderers_Football_Club
35473,city,Glasgow
35473,stadium,Emirates_Stadium
35473,season,2013
35473,manager,Sigenobu_Bodagala
35474,name,Abdalla_Susannne
35474,surname,Hoare
35474,birthyear,1982
35474,birthplace,Gulfport
35474,position,Defender
35474,team,SV_Werder_Bremen
35474,city,Barcelona
35474,stadium,Boleyn_Ground
35474,season,2014
35474,manager,Sigenobu_Bodagala
35475,name,Geraud_Pat
35475,surname,Sherratt
35475,birthyear,1976
35475,birthplace,Wilkes
35475,position,Midfield
35475,team,Boavista_F.C.
35475,city,Naples
35475,stadium,Veltins-Arena
35475,season,2014
35475,manager,Torsten_Fedou
35476,name,Rudie_Subbu
35476,surname,Hermanns
35476,birthyear,1992
35476,birthplace,Sao
35476,position,Midfield
35476,team,Juventus
35476,city,Salvador
35476,stadium,BMO_Field
35476,season,2015
35476,manager,Sigenobu_Bodagala
35477,name,Dallas_Chongkye
35477,surname,Timkovsky
35477,birthyear,1988
35477,birthplace,Panama
35477,position,Forward
35477,team,Juventus
35477,city,Salvador
35477,stadium,BMO_Field
35477,season,2012
35477,manager,IlYoung_Giese
35478,name,Elenora_Noriyuki
35478,surname,Gawlick
35478,birthyear,1988
35478,birthplace,Orange
35478,position,Goalkeeper
35478,team,Aik_Solna
35478,city,Mexico_City
35478,stadium,Vicente_Calderon_Stadium
35478,season,2010
35478,manager,Shigetomo_Abbas
35479,name,Surapol_Yechezkel
35479,surname,Noltemeier
35479,birthyear,1984
35479,birthplace,Reno
35479,position,Midfield
35479,team,West_Ham_United_F.C.
35479,city,Solna
35479,stadium,Balaidos
35479,season,2013
35479,manager,Aiqun_Levergood
35480,name,Maggie_Zhiqiang
35480,surname,Dabipi
35480,birthyear,1980
35480,birthplace,La
35480,position,Goalkeeper
35480,team,SV_Werder_Bremen
35480,city,Barcelona
35480,stadium,Boleyn_Ground
35480,season,2014
35480,manager,Sigenobu_Bodagala
35481,name,Petko_Maogang
35481,surname,Usha
35481,birthyear,1986
35481,birthplace,Nice
35481,position,Defender
35481,team,FC_Kaiserslautern
35481,city,Munich
35481,stadium,Stadio_Olimpico
35481,season,2012
35481,manager,Atsufumi_Comparetto
35482,name,Nasreddine_Dongseung
35482,surname,Zallocco
35482,birthyear,1995
35482,birthplace,Leon
35482,position,Midfield
35482,team,Valencia_CF
35482,city,Stuttgart
35482,stadium,Camp_Nou
35482,season,2011
35482,manager,Veit_Luks
35483,name,Petru_Bapiraju
35483,surname,Harbison
35483,birthyear,1984
35483,birthplace,Lome
35483,position,Defender
35483,team,Club_Atletico_Velez_Sarsfield
35483,city,Athens
35483,stadium,Stadio_Artemio_Franchi
35483,season,2014
35483,manager,Srikanth_Chimia
35484,name,Surapol_Yechezkel
35484,surname,Noltemeier
35484,birthyear,1984
35484,birthplace,Reno
35484,position,Midfield
35484,team,Valencia_CF
35484,city,Montevideo
35484,stadium,Constant_Vanden_Stock_Stadium
35484,season,2011
35484,manager,Vagan_Smallwood
35485,name,Guisseppi_Abdelmadjid
35485,surname,Newstead
35485,birthyear,1994
35485,birthplace,Istanbul
35485,position,Midfield
35485,team,Juventus
35485,city,Salvador
35485,stadium,BMO_Field
35485,season,2012
35485,manager,IlYoung_Giese
35486,name,Jim_Jaak
35486,surname,Tchernykh
35486,birthyear,1990
35486,birthplace,Toulouse
35486,position,Midfield
35486,team,Juventus
35486,city,Salvador
35486,stadium,BMO_Field
35486,season,2012
35486,manager,IlYoung_Giese
35487,name,Anya_Itaru
35487,surname,Ghezal
35487,birthyear,1977
35487,birthplace,Orlando
35487,position,Midfield
35487,team,FC_Bayern_Munich
35487,city,Seattle
35487,stadium,San_Siro_Stadium
35487,season,2015
35487,manager,Atsufumi_Comparetto
35488,name,Nasreddine_Dongseung
35488,surname,Zallocco
35488,birthyear,1995
35488,birthplace,Leon
35488,position,Midfield
35488,team,Valencia_CF
35488,city,Stuttgart
35488,stadium,Camp_Nou
35488,season,2011
35488,manager,Veit_Luks
35489,name,Silvio_Rogelio
35489,surname,Keskin
35489,birthyear,1988
35489,birthplace,Pasco
35489,position,Defender
35489,team,Valencia_CF
35489,city,Montevideo
35489,stadium,Constant_Vanden_Stock_Stadium
35489,season,2011
35489,manager,Vagan_Smallwood
35490,name,Devina_Qutaibah
35490,surname,Schloegel
35490,birthyear,1997
35490,birthplace,Charleston
35490,position,Goalkeeper
35490,team,Boavista_F.C.
35490,city,Naples
35490,stadium,Veltins-Arena
35490,season,2014
35490,manager,Torsten_Fedou
35491,name,Hideaki_Sava
35491,surname,Burtschick
35491,birthyear,1988
35491,birthplace,Guatemala
35491,position,Defender
35491,team,The_New_Saints_F.C.
35491,city,Arlington
35491,stadium,Parc_des_Princes
35491,season,2014
35491,manager,Robbert_Flach
35492,name,Zicheng_Yike
35492,surname,Clark
35492,birthyear,1983
35492,birthplace,Missoula
35492,position,Defender
35492,team,Boavista_F.C.
35492,city,Naples
35492,stadium,Veltins-Arena
35492,season,2013
35492,manager,Srikanth_Chimia
35493,name,Baoling_Takehiro
35493,surname,Astor
35493,birthyear,1977
35493,birthplace,Gulfport
35493,position,Defender
35493,team,Valencia_CF
35493,city,London
35493,stadium,Santiago_Bernabeu_Stadium
35493,season,2011
35493,manager,Vagan_Smallwood
35494,name,Gongzhu_Youngmok
35494,surname,Kubicar
35494,birthyear,1979
35494,birthplace,Warsaw
35494,position,Defender
35494,team,S.C._Braga
35494,city,Gelsenkirchen
35494,stadium,Sporting_Park
35494,season,2013
35494,manager,Henryk_Kochs
35495,name,Magne_Chihping
35495,surname,Jungst
35495,birthyear,1990
35495,birthplace,Durban
35495,position,Forward
35495,team,FC_Anzhi_Makhachkala
35495,city,Tokyo
35495,stadium,BMO_Field
35495,season,2013
35495,manager,Robert_Lally
35496,name,Murat_Luc
35496,surname,Kusakabe
35496,birthyear,1993
35496,birthplace,Cody
35496,position,Forward
35496,team,FC_Anzhi_Makhachkala
35496,city,Tokyo
35496,stadium,BMO_Field
35496,season,2013
35496,manager,Robert_Lally
35497,name,Dongmyun_Samuel
35497,surname,Corvi
35497,birthyear,1991
35497,birthplace,Portland
35497,position,Forward
35497,team,Juventus
35497,city,Salvador
35497,stadium,BMO_Field
35497,season,2012
35497,manager,IlYoung_Giese
35498,name,Gang_Vivekananda
35498,surname,Hofstetter
35498,birthyear,1983
35498,birthplace,Mobile
35498,position,Midfield
35498,team,FC_Midtjylland
35498,city,Houston
35498,stadium,Stade_Louis_II
35498,season,2011
35498,manager,Mattan_Edelhoff
35499,name,Adhemar_Yanni
35499,surname,Sittig
35499,birthyear,1991
35499,birthplace,Chicago
35499,position,Defender
35499,team,S.C._Braga
35499,city,Gelsenkirchen
35499,stadium,Sporting_Park
35499,season,2011
35499,manager,Anupam_Oxenboll
35500,name,Hichum_Ashok
35500,surname,Leifker
35500,birthyear,1984
35500,birthplace,Monroe
35500,position,Defender
35500,team,Forest_Green_Rovers_F.C.
35500,city,Solna
35500,stadium,Allianz_Arena_Olympic_Stadium_Munich
35500,season,2014
35500,manager,Bon_Kruiskamp
35501,name,Guisseppi_Abdelmadjid
35501,surname,Newstead
35501,birthyear,1994
35501,birthplace,Istanbul
35501,position,Midfield
35501,team,Boavista_F.C.
35501,city,Naples
35501,stadium,Veltins-Arena
35501,season,2015
35501,manager,Duckyoung_Padhye
35502,name,Fortune_Orestes
35502,surname,Waack
35502,birthyear,1989
35502,birthplace,Cape
35502,position,Forward
35502,team,Juventus
35502,city,Salvador
35502,stadium,BMO_Field
35502,season,2010
35502,manager,Masum_Kasprzak
35503,name,Daisy_Ryotaro
35503,surname,Felciano
35503,birthyear,1976
35503,birthplace,Milan
35503,position,Goalkeeper
35503,team,Lille_OSC
35503,city,Munich
35503,stadium,Allianz_Arena_Olympic_Stadium_Munich
35503,season,2010
35503,manager,Robert_Lally
35504,name,Devina_Qutaibah
35504,surname,Schloegel
35504,birthyear,1997
35504,birthplace,Charleston
35504,position,Goalkeeper
35504,team,Royal_Antwerp_F.C.
35504,city,London
35504,stadium,Santiago_Bernabeu_Stadium
35504,season,2011
35504,manager,Rashi_Papadourakis
35505,name,Tatuo_Bongki
35505,surname,Scofield
35505,birthyear,1992
35505,birthplace,Birmingham
35505,position,Forward
35505,team,S.C._Braga
35505,city,Gelsenkirchen
35505,stadium,Sporting_Park
35505,season,2013
35505,manager,Shyamala_Gibbs
35506,name,Gang_Vivekananda
35506,surname,Hofstetter
35506,birthyear,1983
35506,birthplace,Mobile
35506,position,Defender
35506,team,P.a.o.k_Fc
35506,city,Brasilia
35506,stadium,King_Power_Stadium
35506,season,2012
35506,manager,Kazuhiko_Claybrook
35507,name,Klaus_Nicu
35507,surname,Strevell
35507,birthyear,1979
35507,birthplace,Roanoke
35507,position,Forward
35507,team,Valencia_CF
35507,city,Montevideo
35507,stadium,Constant_Vanden_Stock_Stadium
35507,season,2011
35507,manager,Vagan_Smallwood
35508,name,Salim_Uday
35508,surname,Buttyan
35508,birthyear,1986
35508,birthplace,Beaumont
35508,position,Defender
35508,team,FK_Partizan
35508,city,Orlando
35508,stadium,White_Hart_Lane
35508,season,2012
35508,manager,Ravindra_Grnarov
35509,name,Gang_Vivekananda
35509,surname,Hofstetter
35509,birthyear,1983
35509,birthplace,Mobile
35509,position,Midfield
35509,team,ACF_Fiorentina
35509,city,Hamburg
35509,stadium,King_Power_Stadium
35509,season,2013
35509,manager,Suranjan_Sakurai
35510,name,Hideaki_Sava
35510,surname,Burtschick
35510,birthyear,1988
35510,birthplace,Guatemala
35510,position,Midfield
35510,team,Sport_Club_Internacional
35510,city,Montreal
35510,stadium,King_Power_Stadium
35510,season,2013
35510,manager,Soung_Alt
35511,name,Caryl_Moninder
35511,surname,Obermaier
35511,birthyear,1984
35511,birthplace,Warsaw
35511,position,Forward
35511,team,VfL_Wolfsburg
35511,city,Solna
35511,stadium,Allianz_Arena_Olympic_Stadium_Munich
35511,season,2011
35511,manager,Atsufumi_Comparetto
35512,name,Guilang_Prasant
35512,surname,Clasen
35512,birthyear,1982
35512,birthplace,Fairbanks
35512,position,Forward
35512,team,New_York_Red_Bulls
35512,city,Brasilia
35512,stadium,San_Siro_Stadium
35512,season,2011
35512,manager,Atsuyuki_Jayaprakash
35513,name,Alper_Ehud
35513,surname,Lichnewsky
35513,birthyear,1988
35513,birthplace,Ontario
35513,position,Goalkeeper
35513,team,Valencia_CF
35513,city,Stuttgart
35513,stadium,Camp_Nou
35513,season,2011
35513,manager,Veit_Luks
35514,name,Daisy_Ryotaro
35514,surname,Felciano
35514,birthyear,1976
35514,birthplace,Milan
35514,position,Midfield
35514,team,Valencia_CF
35514,city,Montevideo
35514,stadium,Constant_Vanden_Stock_Stadium
35514,season,2011
35514,manager,Veit_Luks
35515,name,Huajun_Haijo
35515,surname,Zajak
35515,birthyear,1982
35515,birthplace,Conakry
35515,position,Forward
35515,team,Juventus
35515,city,Salvador
35515,stadium,BMO_Field
35515,season,2015
35515,manager,Sigenobu_Bodagala
35516,name,Gina_Kenta
35516,surname,Besancenot
35516,birthyear,1976
35516,birthplace,Mobile
35516,position,Forward
35516,team,Lille_OSC
35516,city,Munich
35516,stadium,Allianz_Arena_Olympic_Stadium_Munich
35516,season,2010
35516,manager,Robert_Lally
35517,name,Gesine_Tilmann
35517,surname,Cagman
35517,birthyear,1996
35517,birthplace,Corpus
35517,position,Defender
35517,team,VfL_Wolfsburg
35517,city,Berlin
35517,stadium,Westfalenstadion
35517,season,2011
35517,manager,Atsufumi_Comparetto
35518,name,Daisy_Ryotaro
35518,surname,Felciano
35518,birthyear,1976
35518,birthplace,Milan
35518,position,Midfield
35518,team,Valencia_CF
35518,city,Montevideo
35518,stadium,Constant_Vanden_Stock_Stadium
35518,season,2011
35518,manager,Veit_Luks
35519,name,Yadran_Mechthild
35519,surname,Rayne
35519,birthyear,1983
35519,birthplace,South
35519,position,Forward
35519,team,FC_Anzhi_Makhachkala
35519,city,Tokyo
35519,stadium,BMO_Field
35519,season,2013
35519,manager,Robert_Lally
35520,name,Rahim_Barton
35520,surname,Kawakami
35520,birthyear,1993
35520,birthplace,Billings
35520,position,Defender
35520,team,FK_Partizan
35520,city,Orlando
35520,stadium,White_Hart_Lane
35520,season,2013
35520,manager,Ryouji_Dare
35521,name,Takenobu_Leighton
35521,surname,Derby
35521,birthyear,1989
35521,birthplace,Savannah
35521,position,Defender
35521,team,Juventus
35521,city,Salvador
35521,stadium,BMO_Field
35521,season,2015
35521,manager,Sigenobu_Bodagala
35522,name,Yibei_Yousong
35522,surname,Berthiaume
35522,birthyear,1989
35522,birthplace,Prague
35522,position,Forward
35522,team,The_New_Saints_F.C.
35522,city,Arlington
35522,stadium,Parc_des_Princes
35522,season,2014
35522,manager,Robbert_Flach
35523,name,Nedo_Sudarshan
35523,surname,Waldherr
35523,birthyear,1985
35523,birthplace,Sarasota
35523,position,Defender
35523,team,A.C._Perugia_Calcio
35523,city,Solna
35523,stadium,Donbass_Arena
35523,season,2014
35523,manager,Nabih_Rios
35524,name,Eleftherios_Maxwell
35524,surname,Bollman
35524,birthyear,1986
35524,birthplace,Brussels
35524,position,Midfield
35524,team,West_Ham_United_F.C.
35524,city,Solna
35524,stadium,Balaidos
35524,season,2013
35524,manager,Aiqun_Levergood
35525,name,Xiaocheng_Beth
35525,surname,Guerriero
35525,birthyear,1980
35525,birthplace,Harrisburg
35525,position,Forward
35525,team,Boavista_F.C.
35525,city,Naples
35525,stadium,Veltins-Arena
35525,season,2015
35525,manager,Duckyoung_Padhye
35526,name,Elenora_Noriyuki
35526,surname,Gawlick
35526,birthyear,1988
35526,birthplace,Orange
35526,position,Goalkeeper
35526,team,Aik_Solna
35526,city,Mexico_City
35526,stadium,Vicente_Calderon_Stadium
35526,season,2010
35526,manager,Shigetomo_Abbas
35527,name,Gesine_Tilmann
35527,surname,Cagman
35527,birthyear,1996
35527,birthplace,Corpus
35527,position,Defender
35527,team,Toronto_FC
35527,city,Stuttgart
35527,stadium,Camp_Nou
35527,season,2014
35527,manager,Kazuhiko_Claybrook
35528,name,Lode_Anamaria
35528,surname,Ruocco
35528,birthyear,1980
35528,birthplace,Fresno
35528,position,Midfield
35528,team,A.C._Perugia_Calcio
35528,city,Solna
35528,stadium,Donbass_Arena
35528,season,2013
35528,manager,Atsufumi_Comparetto
35529,name,Otthein_Naftaly
35529,surname,Hogan
35529,birthyear,1976
35529,birthplace,Salvador
35529,position,Midfield
35529,team,FC_Dinamo_Bucuresti
35529,city,Hamburg
35529,stadium,Amsterdam_Arena
35529,season,2013
35529,manager,Mattan_Edelhoff
35530,name,Laird_Capers
35530,surname,Aigrain
35530,birthyear,1990
35530,birthplace,Vail
35530,position,Midfield
35530,team,Valencia_CF
35530,city,Munich
35530,stadium,Stadio_Olimpico
35530,season,2011
35530,manager,Veit_Luks
35531,name,Ramakant_Elgin
35531,surname,Schachter
35531,birthyear,1990
35531,birthplace,Sun
35531,position,Midfield
35531,team,FC_Anzhi_Makhachkala
35531,city,Tokyo
35531,stadium,BMO_Field
35531,season,2013
35531,manager,Robert_Lally
35532,name,Ernest_Chiemi
35532,surname,Broch
35532,birthyear,1989
35532,birthplace,Birmingham
35532,position,Defender
35532,team,West_Ham_United_F.C.
35532,city,Solna
35532,stadium,Balaidos
35532,season,2013
35532,manager,Aiqun_Levergood
35533,name,Dongmyun_Samuel
35533,surname,Corvi
35533,birthyear,1991
35533,birthplace,Portland
35533,position,Forward
35533,team,Juventus
35533,city,Salvador
35533,stadium,BMO_Field
35533,season,2012
35533,manager,IlYoung_Giese
35534,name,Thodoros_PeiZong
35534,surname,Balfanz
35534,birthyear,1983
35534,birthplace,Indianapolis
35534,position,Forward
35534,team,FC_Midtjylland
35534,city,Houston
35534,stadium,Stade_Louis_II
35534,season,2011
35534,manager,Nabih_Rios
35535,name,Sahin_Owen
35535,surname,Palomar
35535,birthyear,1984
35535,birthplace,Monroe
35535,position,Midfield
35535,team,FC_Midtjylland
35535,city,Houston
35535,stadium,Stade_Louis_II
35535,season,2011
35535,manager,Mattan_Edelhoff
35536,name,Rohan_Sander
35536,surname,Rezende
35536,birthyear,1995
35536,birthplace,Providenciales
35536,position,Midfield
35536,team,Royal_Antwerp_F.C.
35536,city,London
35536,stadium,Santiago_Bernabeu_Stadium
35536,season,2011
35536,manager,Rashi_Papadourakis
35537,name,Takenobu_Leighton
35537,surname,Derby
35537,birthyear,1989
35537,birthplace,Savannah
35537,position,Defender
35537,team,Juventus
35537,city,Salvador
35537,stadium,BMO_Field
35537,season,2015
35537,manager,Sigenobu_Bodagala
35538,name,Hongbing_Kevin
35538,surname,Nozaka
35538,birthyear,1977
35538,birthplace,Berlin
35538,position,Defender
35538,team,S.C._Braga
35538,city,Gelsenkirchen
35538,stadium,Sporting_Park
35538,season,2013
35538,manager,Shyamala_Gibbs
35539,name,Jinsei_Ranjeev
35539,surname,Blix
35539,birthyear,1983
35539,birthplace,Cozumel
35539,position,Midfield
35539,team,A.C._Perugia_Calcio
35539,city,Solna
35539,stadium,Donbass_Arena
35539,season,2013
35539,manager,Atsufumi_Comparetto
35540,name,Yasubumi_Friedemann
35540,surname,Nobauer
35540,birthyear,1984
35540,birthplace,Louisville
35540,position,Midfield
35540,team,Juventus
35540,city,Salvador
35540,stadium,BMO_Field
35540,season,2010
35540,manager,Masum_Kasprzak
35541,name,Jeroen_Yiyun
35541,surname,Henriksson
35541,birthyear,1981
35541,birthplace,Tri
35541,position,Midfield
35541,team,Juventus
35541,city,Salvador
35541,stadium,BMO_Field
35541,season,2010
35541,manager,Masum_Kasprzak
35542,name,Leelanivas_Domenico
35542,surname,Stolovitch
35542,birthyear,1975
35542,birthplace,Nassau
35542,position,Defender
35542,team,P.a.o.k_Fc
35542,city,Brasilia
35542,stadium,King_Power_Stadium
35542,season,2012
35542,manager,Kazuhiko_Claybrook
35543,name,Oryal_Tohru
35543,surname,Mikelsons
35543,birthyear,1997
35543,birthplace,Zihuatenejo
35543,position,Forward
35543,team,Boavista_F.C.
35543,city,Naples
35543,stadium,Veltins-Arena
35543,season,2015
35543,manager,Duckyoung_Padhye
35544,name,Oryal_Tohru
35544,surname,Mikelsons
35544,birthyear,1997
35544,birthplace,Zihuatenejo
35544,position,Forward
35544,team,Boavista_F.C.
35544,city,Naples
35544,stadium,Veltins-Arena
35544,season,2015
35544,manager,Duckyoung_Padhye
35545,name,Alison_Pierdaniele
35545,surname,Knauff
35545,birthyear,1992
35545,birthplace,Mobile
35545,position,Defender
35545,team,FC_Spartak_Moscow
35545,city,Istanbul
35545,stadium,Jan_Breydel_Stadium
35545,season,2011
35545,manager,Yki_Villano
35546,name,Yasusi_Seongyeol
35546,surname,Clemm
35546,birthyear,1997
35546,birthplace,Des
35546,position,Defender
35546,team,VfL_Wolfsburg
35546,city,Solna
35546,stadium,Allianz_Arena_Olympic_Stadium_Munich
35546,season,2011
35546,manager,Atsufumi_Comparetto
35547,name,Gesine_Tilmann
35547,surname,Cagman
35547,birthyear,1996
35547,birthplace,Corpus
35547,position,Defender
35547,team,Toronto_FC
35547,city,Stuttgart
35547,stadium,Camp_Nou
35547,season,2014
35547,manager,Kazuhiko_Claybrook
35548,name,Renganathan_Sihai
35548,surname,Godo
35548,birthyear,1989
35548,birthplace,Baton
35548,position,Defender
35548,team,Valencia_CF
35548,city,Stuttgart
35548,stadium,Camp_Nou
35548,season,2011
35548,manager,Veit_Luks
35549,name,Yuka_Prakash
35549,surname,Hopewell
35549,birthyear,1991
35549,birthplace,Tallahassee
35549,position,Forward
35549,team,Boavista_F.C.
35549,city,Hamburg
35549,stadium,Estadio_da_Luz
35549,season,2015
35549,manager,Duckyoung_Padhye
35550,name,Klaus_Nicu
35550,surname,Strevell
35550,birthyear,1979
35550,birthplace,Roanoke
35550,position,Forward
35550,team,Valencia_CF
35550,city,Montevideo
35550,stadium,Constant_Vanden_Stock_Stadium
35550,season,2011
35550,manager,Vagan_Smallwood
35551,name,Otthein_Naftaly
35551,surname,Hogan
35551,birthyear,1976
35551,birthplace,Salvador
35551,position,Midfield
35551,team,FC_Dinamo_Bucuresti
35551,city,Hamburg
35551,stadium,Amsterdam_Arena
35551,season,2013
35551,manager,Mattan_Edelhoff
35552,name,Noe_Aurelie
35552,surname,Konikowska
35552,birthyear,1976
35552,birthplace,Jacksonville
35552,position,Defender
35552,team,New_York_Red_Bulls
35552,city,Solna
35552,stadium,Allianz_Arena_Olympic_Stadium_Munich
35552,season,2011
35552,manager,Atsuyuki_Jayaprakash
35553,name,Nili_Reese
35553,surname,Kopanas
35553,birthyear,1975
35553,birthplace,Augusta
35553,position,Goalkeeper
35553,team,FC_Anzhi_Makhachkala
35553,city,Tokyo
35553,stadium,BMO_Field
35553,season,2013
35553,manager,Robert_Lally
35554,name,Laird_Capers
35554,surname,Aigrain
35554,birthyear,1990
35554,birthplace,Vail
35554,position,Defender
35554,team,FC_Anzhi_Makhachkala
35554,city,Tokyo
35554,stadium,BMO_Field
35554,season,2013
35554,manager,Robert_Lally
35555,name,Ayal_Waeil
35555,surname,Haining
35555,birthyear,1981
35555,birthplace,Wichita
35555,position,Defender
35555,team,Lille_OSC
35555,city,Munich
35555,stadium,Allianz_Arena_Olympic_Stadium_Munich
35555,season,2010
35555,manager,Robert_Lally
35556,name,Luitpold_Avra
35556,surname,Guyton
35556,birthyear,1981
35556,birthplace,Des
35556,position,Midfield
35556,team,Forest_Green_Rovers_F.C.
35556,city,Solna
35556,stadium,Allianz_Arena_Olympic_Stadium_Munich
35556,season,2012
35556,manager,Srikanth_Chimia
35557,name,Jialin_Sartaj
35557,surname,Vinay
35557,birthyear,1995
35557,birthplace,Santiago
35557,position,Midfield
35557,team,Toronto_FC
35557,city,Stuttgart
35557,stadium,Camp_Nou
35557,season,2014
35557,manager,Kazuhiko_Claybrook
35558,name,Lorrin_Kazuki
35558,surname,Gabalda
35558,birthyear,1991
35558,birthplace,Veracruz
35558,position,Midfield
35558,team,Delfino_Pescara_1936
35558,city,Orlando
35558,stadium,King_Power_Stadium
35558,season,2012
35558,manager,Robbert_Flach
35559,name,Silvio_Rogelio
35559,surname,Keskin
35559,birthyear,1988
35559,birthplace,Pasco
35559,position,Defender
35559,team,Valencia_CF
35559,city,London
35559,stadium,Santiago_Bernabeu_Stadium
35559,season,2011
35559,manager,Vagan_Smallwood
35560,name,Jami_Waqar
35560,surname,Longobardi
35560,birthyear,1988
35560,birthplace,Aguascalientes
35560,position,Midfield
35560,team,The_New_Saints_F.C.
35560,city,Arlington
35560,stadium,Parc_des_Princes
35560,season,2012
35560,manager,Mayan_Tautenhahn
35561,name,Surnjani_Catharine
35561,surname,Marciano
35561,birthyear,1980
35561,birthplace,Puebla
35561,position,Forward
35561,team,Seattle_Sounders
35561,city,Dortmund
35561,stadium,Stadio_San_Paolo
35561,season,2011
35561,manager,Aiqun_Levergood
35562,name,Yuka_Prakash
35562,surname,Hopewell
35562,birthyear,1991
35562,birthplace,Tallahassee
35562,position,Forward
35562,team,Boavista_F.C.
35562,city,Hamburg
35562,stadium,Estadio_da_Luz
35562,season,2015
35562,manager,Duckyoung_Padhye
35563,name,Ichiang_Hanan
35563,surname,Kappner
35563,birthyear,1993
35563,birthplace,Lyon
35563,position,Goalkeeper
35563,team,Seattle_Sounders
35563,city,Dortmund
35563,stadium,Stadio_San_Paolo
35563,season,2011
35563,manager,Aiqun_Levergood
35564,name,Brad_Zhaofang
35564,surname,Dighe
35564,birthyear,1977
35564,birthplace,Frankfurt
35564,position,Defender
35564,team,A.C._Perugia_Calcio
35564,city,Solna
35564,stadium,Donbass_Arena
35564,season,2013
35564,manager,Atsufumi_Comparetto
35565,name,Gang_Vivekananda
35565,surname,Hofstetter
35565,birthyear,1983
35565,birthplace,Mobile
35565,position,Defender
35565,team,P.a.o.k_Fc
35565,city,Brasilia
35565,stadium,King_Power_Stadium
35565,season,2012
35565,manager,Kazuhiko_Claybrook
35566,name,Raymond_Huaiyuan
35566,surname,Merico
35566,birthyear,1985
35566,birthplace,Detroit
35566,position,Forward
35566,team,Lille_OSC
35566,city,Munich
35566,stadium,Allianz_Arena_Olympic_Stadium_Munich
35566,season,2010
35566,manager,Robert_Lally
35567,name,Osten_Bian
35567,surname,Gotoda
35567,birthyear,1993
35567,birthplace,Wilmington
35567,position,Midfield
35567,team,Lille_OSC
35567,city,Munich
35567,stadium,Allianz_Arena_Olympic_Stadium_Munich
35567,season,2010
35567,manager,Robert_Lally
35568,name,Drago_Slava
35568,surname,Rael
35568,birthyear,1995
35568,birthplace,Dakar
35568,position,Goalkeeper
35568,team,Juventus
35568,city,Salvador
35568,stadium,BMO_Field
35568,season,2015
35568,manager,Sigenobu_Bodagala
35569,name,Jinsei_Ranjeev
35569,surname,Blix
35569,birthyear,1983
35569,birthplace,Cozumel
35569,position,Midfield
35569,team,A.C._Perugia_Calcio
35569,city,Solna
35569,stadium,Donbass_Arena
35569,season,2013
35569,manager,Atsufumi_Comparetto
35570,name,Lundy_Bharathi
35570,surname,Remp
35570,birthyear,1979
35570,birthplace,Elko
35570,position,Forward
35570,team,S.C._Braga
35570,city,Gelsenkirchen
35570,stadium,Sporting_Park
35570,season,2011
35570,manager,Anupam_Oxenboll
35571,name,Graham_Kukhamay
35571,surname,McCain
35571,birthyear,1989
35571,birthplace,Barcelona
35571,position,Midfield
35571,team,S.C._Braga
35571,city,Gelsenkirchen
35571,stadium,Sporting_Park
35571,season,2011
35571,manager,Anupam_Oxenboll
35572,name,Martii_Mischa
35572,surname,Matyska
35572,birthyear,1978
35572,birthplace,Pasco
35572,position,Midfield
35572,team,Sport_Club_Internacional
35572,city,Montreal
35572,stadium,King_Power_Stadium
35572,season,2011
35572,manager,Berardo_Gerber
35573,name,Dagmar_Marilde
35573,surname,Shackel
35573,birthyear,1985
35573,birthplace,Memphis
35573,position,Defender
35573,team,Boavista_F.C.
35573,city,Naples
35573,stadium,Veltins-Arena
