,0,1,2,3
3756,COL f_name VAL Viren''dra COL l_name VAL Acil''diev COL gender VAL F COL area_code VAL 216 COL phone VAL 149-5821 COL city VAL LEIPSIC COL state VAL OH COL zip VAL 45856 COL marital_status VAL M COL has_child VAL N COL salary VAL 45000 COL rate VAL 2.039795 COL single_exemp VAL 0 COL married_exemp VAL 2600 COL child_exemp VAL 0 ,COL f_name VAL Viren''dra ,1,f_name
29862,COL f_name VAL Ja''yadev COL l_name VAL Tuecke COL gender VAL F COL area_code VAL 907 COL phone VAL 626-2512 COL city VAL TWO RIVERS COL state VAL AK COL zip VAL 99716 COL marital_status VAL M COL has_child VAL N COL salary VAL 75000 COL rate VAL 0.0 COL single_exemp VAL 0 COL married_exemp VAL 0 COL child_exemp VAL 0-* ,COL f_name VAL Ja''yadev ,1,f_name
366,COL f_name VAL Na''el COL l_name VAL Desmedt COL gender VAL F COL area_code VAL 808 COL phone VAL 399-7845 COL city VAL WAIMANALO COL state VAL HI COL zip VAL 96795 COL marital_status VAL M COL has_child VAL N COL salary VAL 50000 COL rate VAL 8.25 COL single_exemp VAL 0 COL married_exemp VAL 2080 COL child_exemp VAL 0-* ,COL child_exemp VAL 0-* ,1,child_exemp
29622,COL f_name VAL Ma''yan COL l_name VAL Chalamaiah COL gender VAL F COL area_code VAL 907 COL phone VAL 890-3773 COL city VAL JUNEAU COL state VAL AK COL zip VAL 99801 COL marital_status VAL S COL has_child VAL N COL salary VAL 30000 COL rate VAL 0.0 COL single_exemp VAL 0 COL married_exemp VAL 0 COL child_exemp VAL 0-* ,COL f_name VAL Ma''yan ,1,f_name
26715,COL f_name VAL Dongbo COL l_name VAL Macrosson COL gender VAL F COL area_code VAL 719 COL phone VAL 928-9276 COL city VAL RED CLIFF COL state VAL CO COL zip VAL 1907 COL marital_status VAL M COL has_child VAL Y COL salary VAL 90000 COL rate VAL 4.63 COL single_exemp VAL 0 COL married_exemp VAL 0 COL child_exemp VAL 0 ,COL child_exemp VAL 0 ,0,child_exemp
15981,COL f_name VAL Bernahrd COL l_name VAL Saclay COL gender VAL F COL area_code VAL 937 COL phone VAL 435-3405 COL city VAL PORT WASHINGTON COL state VAL NJ COL zip VAL 43837 COL marital_status VAL M COL has_child VAL Y COL salary VAL 65000 COL rate VAL 2.7036924 COL single_exemp VAL 0 COL married_exemp VAL 2600 COL child_exemp VAL 1300 ,COL city VAL PORT WASHINGTON ,0,city
13050,COL f_name VAL Wilma COL l_name VAL Danecki COL gender VAL F COL area_code VAL 251 COL phone VAL 994-4320 COL city VAL MONTGOMERY-* COL state VAL AL COL zip VAL 36191 COL marital_status VAL S COL has_child VAL N COL salary VAL 20000 COL rate VAL 5.0 COL single_exemp VAL 1500 COL married_exemp VAL 0 COL child_exemp VAL 300 ,COL city VAL MONTGOMERY-* ,1,city
38274,COL f_name VAL Da''wei COL l_name VAL D''Agostino COL gender VAL M COL area_code VAL 304 COL phone VAL 198-1242 COL city VAL MORGANTOWN COL state VAL WV COL zip VAL 26508 COL marital_status VAL S COL has_child VAL N COL salary VAL 15000 COL rate VAL 3.35 COL single_exemp VAL 2000 COL married_exemp VAL 0 COL child_exemp VAL 0 ,COL f_name VAL Da''wei ,1,f_name
19415,COL f_name VAL N'oela COL l_name VAL L''Excellent COL gender VAL M COL area_code VAL 360 COL phone VAL 951-2738 COL city VAL SEATTLE COL state VAL WA COL zip VAL 98144 COL marital_status VAL M COL has_child VAL Y COL salary VAL 40000 COL rate VAL 0.0 COL single_exemp VAL 0 COL married_exemp VAL 0 COL child_exemp VAL 0 ,COL f_name VAL N'oela ,0,f_name
38150,COL f_name VAL Madjid COL l_name VAL Manocha COL gender VAL M COL area_code VAL 907 COL phone VAL 172-3103 COL city VAL SELAWIK COL state VAL AK-* COL zip VAL 99770 COL marital_status VAL M COL has_child VAL Y COL salary VAL 45000 COL rate VAL 0.0 COL single_exemp VAL 0-* COL married_exemp VAL 0 COL child_exemp VAL 0 ,COL state VAL AK-* ,1,state
5297,COL f_name VAL Bharadw'aj COL l_name VAL O''Riordan COL gender VAL F COL area_code VAL 678 COL phone VAL 253-3519 COL city VAL LUMPKIN COL state VAL GA COL zip VAL 31815 COL marital_status VAL M COL has_child VAL N COL salary VAL 40000 COL rate VAL 6.0 COL single_exemp VAL 0 COL married_exemp VAL 5400 COL child_exemp VAL 0 ,COL f_name VAL Bharadw'aj ,0,f_name
27922,COL f_name VAL Its''hak COL l_name VAL Peva''c COL gender VAL F COL area_code VAL 313 COL phone VAL 110-8491 COL city VAL DOUGLAS COL state VAL MI COL zip VAL 49406 COL marital_status VAL M COL has_child VAL N COL salary VAL 55000 COL rate VAL 3.9 COL single_exemp VAL 0 COL married_exemp VAL 6200 COL child_exemp VAL 0 ,COL l_name VAL Peva''c ,1,l_name
6577,COL f_name VAL Clinton COL l_name VAL O''Neill COL gender VAL M COL area_code VAL 203 COL phone VAL 463-3779 COL city VAL HIGGANUM COL state VAL CT COL zip VAL 6441 COL marital_status VAL S COL has_child VAL N COL salary VAL 85000 COL rate VAL 5.0 COL single_exemp VAL 12750 COL married_exemp VAL 0 COL child_exemp VAL 0 ,COL state VAL CT ,0,state
16138,COL f_name VAL Heekuck COL l_name VAL Khamare COL gender VAL M COL area_code VAL 769 COL phone VAL 554-7745 COL city VAL SOUTHAVEN COL state VAL AR COL zip VAL 38672 COL marital_status VAL S COL has_child VAL N COL salary VAL 90000 COL rate VAL 5.0 COL single_exemp VAL 6000-* COL married_exemp VAL 0 COL child_exemp VAL 0 ,COL single_exemp VAL 6000-* ,1,single_exemp
21112,COL f_name VAL Arturo COL l_name VAL Benza''ken COL gender VAL F COL area_code VAL 334 COL phone VAL 925-3216 COL city VAL BROOKLYN COL state VAL AL COL zip VAL 36429 COL marital_status VAL M COL has_child VAL Y COL salary VAL 60000 COL rate VAL 5.0 COL single_exemp VAL 1500 COL married_exemp VAL 0 COL child_exemp VAL 300 ,COL l_name VAL Benza''ken ,1,l_name
9001,COL f_name VAL Qian COL l_name VAL Acil''diev COL gender VAL F COL area_code VAL 260 COL phone VAL 733-7955 COL city VAL LANESVILLE COL state VAL IN COL zip VAL 47136 COL marital_status VAL S COL has_child VAL Y COL salary VAL 100000 COL rate VAL 3.4 COL single_exemp VAL 1000 COL married_exemp VAL 0 COL child_exemp VAL 1000 ,COL city VAL LANESVILLE ,0,city
9796,COL f_name VAL Xumin COL l_name VAL Prete COL gender VAL F COL area_code VAL 251 COL phone VAL 377-6452 COL city VAL CHAPMAN COL state VAL AL COL zip VAL 36015 COL marital_status VAL S COL has_child VAL N COL salary VAL 90000 COL rate VAL 5.0 COL single_exemp VAL 1500-* COL married_exemp VAL 0 COL child_exemp VAL 300 ,COL single_exemp VAL 1500-* ,1,single_exemp
8820,COL f_name VAL Montse COL l_name VAL O''Halloran COL gender VAL F COL area_code VAL 225 COL phone VAL 764-5075 COL city VAL BATON ROUGE-* COL state VAL LA COL zip VAL 70822 COL marital_status VAL S COL has_child VAL N COL salary VAL 80000 COL rate VAL 6.0 COL single_exemp VAL 4500 COL married_exemp VAL 0 COL child_exemp VAL 0 ,COL city VAL BATON ROUGE-* ,1,city
12996,COL f_name VAL Dimitris COL l_name VAL O''Hallaron COL gender VAL F COL area_code VAL 870 COL phone VAL 733-3855 COL city VAL SMITHVILLE COL state VAL AR-* COL zip VAL 72466 COL marital_status VAL S COL has_child VAL N COL salary VAL 10000 COL rate VAL 2.5778654 COL single_exemp VAL 20 COL married_exemp VAL 0 COL child_exemp VAL 0 ,COL state VAL AR-* ,1,state
37395,COL f_name VAL Bienvenid'o COL l_name VAL Bark COL gender VAL F COL area_code VAL 907 COL phone VAL 193-6979 COL city VAL PRUDHOE BAY COL state VAL AK COL zip VAL 99734 COL marital_status VAL M COL has_child VAL N COL salary VAL 45000 COL rate VAL 0.0 COL single_exemp VAL 0-* COL married_exemp VAL 0 COL child_exemp VAL 0 ,COL f_name VAL Bienvenid'o ,0,f_name
21834,COL f_name VAL Taka''kazu COL l_name VAL Neuhaus COL gender VAL F COL area_code VAL 816 COL phone VAL 857-5410 COL city VAL ARCHIE-* COL state VAL MO COL zip VAL 64725 COL marital_status VAL S COL has_child VAL Y COL salary VAL 95000 COL rate VAL 6.0 COL single_exemp VAL 2100 COL married_exemp VAL 0 COL child_exemp VAL 1200 ,COL f_name VAL Taka''kazu ,1,f_name
20357,COL f_name VAL Maartje COL l_name VAL O''Donoghue COL gender VAL M COL area_code VAL 308 COL phone VAL 735-8857 COL city VAL CRAIG COL state VAL NE COL zip VAL 68019 COL marital_status VAL M COL has_child VAL N COL salary VAL 85000 COL rate VAL 6.84 COL single_exemp VAL 0 COL married_exemp VAL 206 COL child_exemp VAL 0 ,COL child_exemp VAL 0 ,0,child_exemp
14448,COL f_name VAL Melchior COL l_name VAL Oeltjen COL gender VAL M COL area_code VAL 207 COL phone VAL 189-2060 COL city VAL DANFORTH COL state VAL AR COL zip VAL 4424 COL marital_status VAL S COL has_child VAL Y COL salary VAL 15000 COL rate VAL 6.9580293 COL single_exemp VAL 2850-* COL married_exemp VAL 0 COL child_exemp VAL 2850 ,COL single_exemp VAL 2850-* ,1,single_exemp
29917,COL f_name VAL Joze COL l_name VAL Davy COL gender VAL F COL area_code VAL 907 COL phone VAL 757-8444 COL city VAL NOME COL state VAL AK COL zip VAL 99762 COL marital_status VAL M COL has_child VAL N COL salary VAL 15000 COL rate VAL 0.0 COL single_exemp VAL 0 COL married_exemp VAL 0 COL child_exemp VAL 0-* ,COL city VAL NOME ,0,city
36754,COL f_name VAL Thos''hiro COL l_name VAL Manabe COL gender VAL M COL area_code VAL 907 COL phone VAL 447-4592 COL city VAL ANCHORAGE COL state VAL AK COL zip VAL 99513 COL marital_status VAL M COL has_child VAL Y COL salary VAL 90000 COL rate VAL 0.0 COL single_exemp VAL 0-* COL married_exemp VAL 0 COL child_exemp VAL 0 ,COL f_name VAL Thos''hiro ,1,f_name
22420,COL f_name VAL Abdelhak COL l_name VAL D''Hont COL gender VAL F COL area_code VAL 505 COL phone VAL 188-2953 COL city VAL RADIUM SPRINGS COL state VAL NM COL zip VAL 88054 COL marital_status VAL S COL has_child VAL N COL salary VAL 65000 COL rate VAL 5.3 COL single_exemp VAL 3300 COL married_exemp VAL 0 COL child_exemp VAL 0-* ,COL child_exemp VAL 0-* ,1,child_exemp
39281,COL f_name VAL Sandy COL l_name VAL d''Abreu COL gender VAL F COL area_code VAL 765 COL phone VAL 389-2780 COL city VAL IRELAND COL state VAL IN COL zip VAL 47545 COL marital_status VAL M COL has_child VAL Y COL salary VAL 100000 COL rate VAL 3.4 COL single_exemp VAL 0 COL married_exemp VAL 2000 COL child_exemp VAL 1000 ,COL single_exemp VAL 0 ,0,single_exemp
14302,COL f_name VAL Sophie COL l_name VAL Strandh COL gender VAL F COL area_code VAL 808 COL phone VAL 706-1838 COL city VAL HONOLULU COL state VAL AR-* COL zip VAL 96806 COL marital_status VAL S COL has_child VAL Y COL salary VAL 20000 COL rate VAL 4.644737 COL single_exemp VAL 1040 COL married_exemp VAL 0 COL child_exemp VAL 1040 ,COL state VAL AR-* ,1,state
3965,COL f_name VAL Gagan COL l_name VAL D''Ambra COL gender VAL F COL area_code VAL 508 COL phone VAL 446-8110 COL city VAL GREENBUSH COL state VAL MA COL zip VAL 2040 COL marital_status VAL M COL has_child VAL N COL salary VAL 45000 COL rate VAL 5.3 COL single_exemp VAL 0 COL married_exemp VAL 7150 COL child_exemp VAL 0 ,COL child_exemp VAL 0 ,0,child_exemp
19460,COL f_name VAL Surendranath COL l_name VAL Bartsc''hi COL gender VAL F COL area_code VAL 256 COL phone VAL 365-1008 COL city VAL ATMORE COL state VAL AL COL zip VAL 36504 COL marital_status VAL M COL has_child VAL N COL salary VAL 30000 COL rate VAL 5.0 COL single_exemp VAL 0 COL married_exemp VAL 3000 COL child_exemp VAL 300 ,COL l_name VAL Bartsc''hi ,1,l_name
5612,COL f_name VAL Keren COL l_name VAL D''Hont COL gender VAL F COL area_code VAL 602 COL phone VAL 443-1360 COL city VAL OATMAN COL state VAL AZ COL zip VAL 86433 COL marital_status VAL M COL has_child VAL N COL salary VAL 85000 COL rate VAL 4.0325 COL single_exemp VAL 0 COL married_exemp VAL 4200 COL child_exemp VAL 0-* ,COL child_exemp VAL 0-* ,1,child_exemp
34989,COL f_name VAL Tru COL l_name VAL d''Argence COL gender VAL M COL area_code VAL 678 COL phone VAL 455-9507 COL city VAL SALE CITY COL state VAL GA COL zip VAL 31784 COL marital_status VAL S COL has_child VAL N COL salary VAL 65000 COL rate VAL 6.0 COL single_exemp VAL 2700 COL married_exemp VAL 0 COL child_exemp VAL 0 ,COL city VAL SALE CITY ,0,city
14694,COL f_name VAL Burra COL l_name VAL Zelt''zer COL gender VAL M COL area_code VAL 502 COL phone VAL 494-5195 COL city VAL FRANKFORT COL state VAL NJ COL zip VAL 40619 COL marital_status VAL M COL has_child VAL Y COL salary VAL 20000 COL rate VAL 2.9444444 COL single_exemp VAL 0 COL married_exemp VAL 40 COL child_exemp VAL 20 ,COL l_name VAL Zelt''zer ,1,l_name
23460,COL f_name VAL Tefko COL l_name VAL Corvi COL gender VAL F COL area_code VAL 907 COL phone VAL 722-2865 COL city VAL ANCHORAGE COL state VAL AK-* COL zip VAL 99530 COL marital_status VAL S COL has_child VAL N COL salary VAL 70000 COL rate VAL 0.0 COL single_exemp VAL 0 COL married_exemp VAL 0 COL child_exemp VAL 0-* ,COL child_exemp VAL 0-* ,1,child_exemp
7032,COL f_name VAL Junbo COL l_name VAL O''Callaghan COL gender VAL M COL area_code VAL 304 COL phone VAL 950-6390 COL city VAL HERNSHAW-* COL state VAL WV COL zip VAL 25107 COL marital_status VAL S COL has_child VAL Y COL salary VAL 20000 COL rate VAL 3.7 COL single_exemp VAL 2000 COL married_exemp VAL 0 COL child_exemp VAL 2000 ,COL city VAL HERNSHAW-* ,1,city
8239,COL f_name VAL Dunca'n COL l_name VAL Zhil''tzova COL gender VAL F COL area_code VAL 605 COL phone VAL 467-6333 COL city VAL PARMELEE COL state VAL SD COL zip VAL 57566 COL marital_status VAL S COL has_child VAL N COL salary VAL 90000 COL rate VAL 0.0 COL single_exemp VAL 0 COL married_exemp VAL 0 COL child_exemp VAL 0 ,COL f_name VAL Dunca'n ,0,f_name
27414,COL f_name VAL Hazim COL l_name VAL Ji''ngmin COL gender VAL M COL area_code VAL 907 COL phone VAL 462-5879 COL city VAL ANCHORAGE COL state VAL AK-* COL zip VAL 99523 COL marital_status VAL M COL has_child VAL N COL salary VAL 10000 COL rate VAL 0.0 COL single_exemp VAL 0 COL married_exemp VAL 0 COL child_exemp VAL 0 ,COL l_name VAL Ji''ngmin ,1,l_name
22721,COL f_name VAL Abdelmajid COL l_name VAL Ayari COL gender VAL M COL area_code VAL 334 COL phone VAL 943-6462 COL city VAL TYLER COL state VAL AL COL zip VAL 36785 COL marital_status VAL M COL has_child VAL Y COL salary VAL 5000 COL rate VAL 5.0 COL single_exemp VAL 1500 COL married_exemp VAL 0 COL child_exemp VAL 300 ,COL city VAL TYLER ,0,city
19109,COL f_name VAL Yukihide COL l_name VAL Hentze COL gender VAL M COL area_code VAL 251 COL phone VAL 869-1119 COL city VAL BIRMINGHAM COL state VAL AL COL zip VAL 35266 COL marital_status VAL M COL has_child VAL N COL salary VAL 55000 COL rate VAL 5.0 COL single_exemp VAL 0 COL married_exemp VAL 3000 COL child_exemp VAL 300 ,COL child_exemp VAL 300 ,0,child_exemp
22970,COL f_name VAL Kinh COL l_name VAL O''Dunlaing COL gender VAL F COL area_code VAL 939 COL phone VAL 385-3186 COL city VAL GUAYNABO COL state VAL PR COL zip VAL 965 COL marital_status VAL S COL has_child VAL N COL salary VAL 20000 COL rate VAL 0.0 COL single_exemp VAL 0 COL married_exemp VAL 0 COL child_exemp VAL 0-* ,COL child_exemp VAL 0-* ,1,child_exemp
295,COL f_name VAL Jun''ichi COL l_name VAL Minei COL gender VAL M COL area_code VAL 304 COL phone VAL 838-2981 COL city VAL EAST BANK COL state VAL WV COL zip VAL 25067 COL marital_status VAL M COL has_child VAL Y COL salary VAL 50000 COL rate VAL 5.8 COL single_exemp VAL 0 COL married_exemp VAL 4000 COL child_exemp VAL 2000 ,COL single_exemp VAL 0 ,0,single_exemp
10905,COL f_name VAL Seungmi COL l_name VAL Ro'thwell COL gender VAL F COL area_code VAL 703 COL phone VAL 489-6656 COL city VAL ARLINGTON COL state VAL VA COL zip VAL 1907 COL marital_status VAL M COL has_child VAL N COL salary VAL 20000 COL rate VAL 5.75 COL single_exemp VAL 0 COL married_exemp VAL 1800 COL child_exemp VAL 0 ,COL l_name VAL Ro'thwell ,0,l_name
18570,COL f_name VAL Eunsook COL l_name VAL L''Excellent COL gender VAL M COL area_code VAL 907 COL phone VAL 627-6097 COL city VAL MINTO-* COL state VAL AK COL zip VAL 99758 COL marital_status VAL S COL has_child VAL N COL salary VAL 50000 COL rate VAL 0.0 COL single_exemp VAL 0 COL married_exemp VAL 0 COL child_exemp VAL 0 ,COL city VAL MINTO-* ,1,city
32902,COL f_name VAL Laurel COL l_name VAL d''Abreu COL gender VAL M COL area_code VAL 612 COL phone VAL 574-6730 COL city VAL NIMROD COL state VAL MN-* COL zip VAL 56478 COL marital_status VAL M COL has_child VAL Y COL salary VAL 85000 COL rate VAL 7.85 COL single_exemp VAL 0 COL married_exemp VAL 6600 COL child_exemp VAL 3300 ,COL state VAL MN-* ,1,state
26708,COL f_name VAL Dongbo COL l_name VAL Macrosson COL gender VAL F COL area_code VAL 719 COL phone VAL 928-9276 COL city VAL RED CLIFF-* COL state VAL CO COL zip VAL 1907 COL marital_status VAL M COL has_child VAL Y COL salary VAL 90000 COL rate VAL 4.63 COL single_exemp VAL 0 COL married_exemp VAL 0 COL child_exemp VAL 0 ,COL city VAL RED CLIFF-* ,1,city
32801,COL f_name VAL Mara COL l_name VAL D''Silva COL gender VAL F COL area_code VAL 502 COL phone VAL 927-7283 COL city VAL OLMSTEAD COL state VAL KY COL zip VAL 42265 COL marital_status VAL M COL has_child VAL Y COL salary VAL 15000 COL rate VAL 2.6666667 COL single_exemp VAL 0 COL married_exemp VAL 40 COL child_exemp VAL 20 ,COL city VAL OLMSTEAD ,0,city
12311,COL f_name VAL Motoyasu COL l_name VAL Benveniste COL gender VAL F COL area_code VAL 304 COL phone VAL 356-3342 COL city VAL HARPERS FERRY COL state VAL WV COL zip VAL 1907 COL marital_status VAL M COL has_child VAL Y COL salary VAL 60000 COL rate VAL 6.5 COL single_exemp VAL 0 COL married_exemp VAL 4000 COL child_exemp VAL 2000 ,COL state VAL WV ,0,state
19162,COL f_name VAL Its''hak COL l_name VAL Joseloff COL gender VAL F COL area_code VAL 540 COL phone VAL 300-3003 COL city VAL VIRGINIA STATE UNIVERSITY COL state VAL VA COL zip VAL 23806 COL marital_status VAL S COL has_child VAL N COL salary VAL 5000 COL rate VAL 2.5357144 COL single_exemp VAL 900-* COL married_exemp VAL 0 COL child_exemp VAL 0 ,COL single_exemp VAL 900-* ,1,single_exemp
15282,COL f_name VAL Jeannette COL l_name VAL Prie''stley COL gender VAL M COL area_code VAL 971 COL phone VAL 899-5220 COL city VAL KIMBERLY COL state VAL NJ COL zip VAL 97848 COL marital_status VAL S COL has_child VAL Y COL salary VAL 15000 COL rate VAL 9.0 COL single_exemp VAL 159 COL married_exemp VAL 0 COL child_exemp VAL 159 ,COL l_name VAL Prie''stley ,1,l_name
26283,COL f_name VAL Taokuan COL l_name VAL Sinolakis COL gender VAL F COL area_code VAL 435 COL phone VAL 498-7166 COL city VAL FORT DUCHESNE COL state VAL UT COL zip VAL 1907 COL marital_status VAL S COL has_child VAL Y COL salary VAL 90000 COL rate VAL 7.0 COL single_exemp VAL 2475 COL married_exemp VAL 0 COL child_exemp VAL 2475 ,COL child_exemp VAL 2475 ,0,child_exemp
26383,COL f_name VAL Alec COL l_name VAL 'Choobineh COL gender VAL M COL area_code VAL 515 COL phone VAL 706-8057 COL city VAL GOWRIE COL state VAL IA COL zip VAL 1907 COL marital_status VAL S COL has_child VAL N COL salary VAL 25000 COL rate VAL 4.0235424 COL single_exemp VAL 40 COL married_exemp VAL 0 COL child_exemp VAL 0 ,COL l_name VAL 'Choobineh ,0,l_name
2066,COL f_name VAL M''Lissa COL l_name VAL Green''baum COL gender VAL M COL area_code VAL 720 COL phone VAL 976-1946 COL city VAL BRECKENRIDGE COL state VAL CO COL zip VAL 80424 COL marital_status VAL M COL has_child VAL N COL salary VAL 90000 COL rate VAL 4.63 COL single_exemp VAL 0 COL married_exemp VAL 0 COL child_exemp VAL 0 ,COL l_name VAL Green''baum ,1,l_name
28982,COL f_name VAL Jagod''a COL l_name VAL Srinivasaragavan COL gender VAL M COL area_code VAL 907 COL phone VAL 718-9319 COL city VAL ANCHORAGE COL state VAL AK-* COL zip VAL 99510 COL marital_status VAL S COL has_child VAL Y COL salary VAL 40000 COL rate VAL 0.0 COL single_exemp VAL 0 COL married_exemp VAL 0 COL child_exemp VAL 0 ,COL f_name VAL Jagod''a ,1,f_name
40829,COL f_name VAL Na''el COL l_name VAL Aberer COL gender VAL F COL area_code VAL 215 COL phone VAL 619-6517 COL city VAL BALA CYNWYD COL state VAL PA COL zip VAL 19004 COL marital_status VAL S COL has_child VAL Y COL salary VAL 40000 COL rate VAL 3.07 COL single_exemp VAL 0 COL married_exemp VAL 0 COL child_exemp VAL 0 ,COL state VAL PA ,0,state
37005,COL f_name VAL Zoubi'n COL l_name VAL Schmidt COL gender VAL F COL area_code VAL 907 COL phone VAL 344-2137 COL city VAL EIELSON AFB COL state VAL AK COL zip VAL 99702 COL marital_status VAL M COL has_child VAL N COL salary VAL 25000 COL rate VAL 0.0 COL single_exemp VAL 0-* COL married_exemp VAL 0 COL child_exemp VAL 0 ,COL f_name VAL Zoubi'n ,0,f_name
1719,COL f_name VAL M''Lissa COL l_name VAL B'ocic COL gender VAL M COL area_code VAL 707 COL phone VAL 203-3315 COL city VAL CABAZON COL state VAL CA COL zip VAL 92230 COL marital_status VAL M COL has_child VAL Y COL salary VAL 50000 COL rate VAL 9.3 COL single_exemp VAL 0 COL married_exemp VAL 174 COL child_exemp VAL 272 ,COL l_name VAL B'ocic ,0,l_name
29754,COL f_name VAL Tjahjadi COL l_name VAL Dun''das COL gender VAL M COL area_code VAL 907 COL phone VAL 405-2933 COL city VAL STEBBINS COL state VAL AK COL zip VAL 99671 COL marital_status VAL S COL has_child VAL N COL salary VAL 20000 COL rate VAL 0.0 COL single_exemp VAL 0 COL married_exemp VAL 0 COL child_exemp VAL 0-* ,COL l_name VAL Dun''das ,1,l_name
12929,COL f_name VAL Ti'lo COL l_name VAL D''Aloisi COL gender VAL F COL area_code VAL 509 COL phone VAL 872-5881 COL city VAL SATSOP COL state VAL WA COL zip VAL 98583 COL marital_status VAL S COL has_child VAL Y COL salary VAL 65000 COL rate VAL 0.0 COL single_exemp VAL 0 COL married_exemp VAL 0 COL child_exemp VAL 0 ,COL f_name VAL Ti'lo ,0,f_name
5775,COL f_name VAL Carel COL l_name VAL O''Haver COL gender VAL F COL area_code VAL 505 COL phone VAL 968-9787 COL city VAL DEMING COL state VAL NM COL zip VAL 88031 COL marital_status VAL S COL has_child VAL N COL salary VAL 30000 COL rate VAL 5.3 COL single_exemp VAL 3300 COL married_exemp VAL 0 COL child_exemp VAL 0 ,COL city VAL DEMING ,0,city
18048,COL f_name VAL Abraham COL l_name VAL Bu''senberg COL gender VAL M COL area_code VAL 405 COL phone VAL 306-3676 COL city VAL TALOGA COL state VAL AR COL zip VAL 73667 COL marital_status VAL S COL has_child VAL N COL salary VAL 35000 COL rate VAL 6.25 COL single_exemp VAL 1000 COL married_exemp VAL 0 COL child_exemp VAL 0 ,COL l_name VAL Bu''senberg ,1,l_name
29151,COL f_name VAL Omri COL l_name VAL Clonts COL gender VAL F COL area_code VAL 907 COL phone VAL 230-3683 COL city VAL BARROW COL state VAL AK COL zip VAL 99723 COL marital_status VAL S COL has_child VAL N COL salary VAL 5000 COL rate VAL 0.0 COL single_exemp VAL 0 COL married_exemp VAL 0 COL child_exemp VAL 0-* ,COL single_exemp VAL 0 ,0,single_exemp
238,COL f_name VAL Irs''hak COL l_name VAL Guh''a COL gender VAL M COL area_code VAL 205 COL phone VAL 888-6448 COL city VAL BIRMINGHAM COL state VAL AL COL zip VAL 35205 COL marital_status VAL M COL has_child VAL N COL salary VAL 10000 COL rate VAL 5.0 COL single_exemp VAL 1500 COL married_exemp VAL 0 COL child_exemp VAL 300 ,COL l_name VAL Guh''a ,1,l_name
23482,COL f_name VAL Zakaria COL l_name VAL Loborg COL gender VAL M COL area_code VAL 251 COL phone VAL 792-9938 COL city VAL HARVEST COL state VAL AL COL zip VAL 35749 COL marital_status VAL M COL has_child VAL Y COL salary VAL 70000 COL rate VAL 5.0 COL single_exemp VAL 1500 COL married_exemp VAL 0 COL child_exemp VAL 300-* ,COL child_exemp VAL 300-* ,1,child_exemp
34932,COL f_name VAL Manhoi COL l_name VAL O''Hallaron COL gender VAL M COL area_code VAL 603 COL phone VAL 608-8724 COL city VAL SUGAR HILL COL state VAL NH COL zip VAL 3586 COL marital_status VAL M COL has_child VAL N COL salary VAL 40000 COL rate VAL 0.0 COL single_exemp VAL 0-* COL married_exemp VAL 0 COL child_exemp VAL 0 ,COL single_exemp VAL 0-* ,1,single_exemp
14664,COL f_name VAL Atam COL l_name VAL Habib COL gender VAL M COL area_code VAL 234 COL phone VAL 602-2892 COL city VAL BUCKEYE LAKE COL state VAL NJ COL zip VAL 43008 COL marital_status VAL S COL has_child VAL Y COL salary VAL 45000 COL rate VAL 2.039795 COL single_exemp VAL 1300-* COL married_exemp VAL 0 COL child_exemp VAL 1300 ,COL single_exemp VAL 1300-* ,1,single_exemp
38573,COL f_name VAL Tadahiko COL l_name VAL Acil''diev COL gender VAL M COL area_code VAL 913 COL phone VAL 934-3607 COL city VAL NETAWAKA COL state VAL KS COL zip VAL 66516 COL marital_status VAL S COL has_child VAL N COL salary VAL 55000 COL rate VAL 6.45 COL single_exemp VAL 2250 COL married_exemp VAL 0 COL child_exemp VAL 0 ,COL child_exemp VAL 0 ,0,child_exemp
28843,COL f_name VAL Claudio'nor COL l_name VAL Ciardo COL gender VAL F COL area_code VAL 907 COL phone VAL 309-8955 COL city VAL GAKONA COL state VAL AK COL zip VAL 99586 COL marital_status VAL S COL has_child VAL N COL salary VAL 85000 COL rate VAL 0.0 COL single_exemp VAL 0 COL married_exemp VAL 0 COL child_exemp VAL 0-* ,COL f_name VAL Claudio'nor ,0,f_name
16197,COL f_name VAL Osher COL l_name VAL Danielsson COL gender VAL F COL area_code VAL 813 COL phone VAL 851-5190 COL city VAL GAINESVILLE COL state VAL NJ COL zip VAL 32605 COL marital_status VAL M COL has_child VAL Y COL salary VAL 40000 COL rate VAL 0.0 COL single_exemp VAL 0 COL married_exemp VAL 0 COL child_exemp VAL 0 ,COL state VAL NJ ,0,state
11374,COL f_name VAL Hilding COL l_name VAL Blumrich COL gender VAL F COL area_code VAL 870 COL phone VAL 156-2469 COL city VAL SALEM-* COL state VAL AR COL zip VAL 1907 COL marital_status VAL M COL has_child VAL Y COL salary VAL 75000 COL rate VAL 7.0 COL single_exemp VAL 0 COL married_exemp VAL 40 COL child_exemp VAL 20 ,COL city VAL SALEM-* ,1,city
11428,COL f_name VAL Vijayan COL l_name VAL Takeoka COL gender VAL M COL area_code VAL 304 COL phone VAL 960-8221 COL city VAL CHARLESTON COL state VAL WV COL zip VAL 1907 COL marital_status VAL S COL has_child VAL N COL salary VAL 40000 COL rate VAL 5.1000004 COL single_exemp VAL 2000 COL married_exemp VAL 0 COL child_exemp VAL 0-* ,COL child_exemp VAL 0-* ,1,child_exemp
