,0,1,2,3
16093,COL f_name VAL Huimin COL l_name VAL Coven COL gender VAL F COL area_code VAL 701 COL phone VAL 328-1711 COL city VAL KATHRYN COL state VAL NJ COL zip VAL 58049 COL marital_status VAL M COL has_child VAL Y COL salary VAL 30000 COL rate VAL 2.1034775 COL single_exemp VAL 0 COL married_exemp VAL 6600 COL child_exemp VAL 3300 ,COL single_exemp VAL 0 ,0,single_exemp
3876,COL f_name VAL Pe''igen COL l_name VAL D''Hont COL gender VAL M COL area_code VAL 402 COL phone VAL 448-4386 COL city VAL GORDON COL state VAL NE COL zip VAL 69343 COL marital_status VAL M COL has_child VAL N COL salary VAL 90000 COL rate VAL 6.84 COL single_exemp VAL 0 COL married_exemp VAL 206 COL child_exemp VAL 0 ,COL f_name VAL Pe''igen ,1,f_name
8951,COL f_name VAL Asher COL l_name VAL O''Haver COL gender VAL M COL area_code VAL 307 COL phone VAL 140-4774 COL city VAL FORT LARAMIE COL state VAL WY COL zip VAL 82212 COL marital_status VAL M COL has_child VAL N COL salary VAL 10000 COL rate VAL 0.0 COL single_exemp VAL 0 COL married_exemp VAL 0 COL child_exemp VAL 0 ,COL city VAL FORT LARAMIE ,0,city
39671,COL f_name VAL Myra COL l_name VAL Szanser COL gender VAL M COL area_code VAL 907 COL phone VAL 117-7070 COL city VAL LAKE MINCHUMINA COL state VAL AK COL zip VAL 99757 COL marital_status VAL M COL has_child VAL N COL salary VAL 95000 COL rate VAL 0.0 COL single_exemp VAL 0-* COL married_exemp VAL 0 COL child_exemp VAL 0 ,COL state VAL AK ,0,state
11543,COL f_name VAL Sadeph COL l_name VAL Yntema COL gender VAL M COL area_code VAL 304 COL phone VAL 312-3067 COL city VAL MAYSEL COL state VAL WV COL zip VAL 1907 COL marital_status VAL M COL has_child VAL Y COL salary VAL 10000 COL rate VAL 3.0 COL single_exemp VAL 0 COL married_exemp VAL 4000 COL child_exemp VAL 2000 ,COL city VAL MAYSEL ,0,city
23814,COL f_name VAL Shiv COL l_name VAL De''e COL gender VAL F COL area_code VAL 907 COL phone VAL 661-1071 COL city VAL ANCHORAGE COL state VAL AK-* COL zip VAL 99529 COL marital_status VAL M COL has_child VAL Y COL salary VAL 25000 COL rate VAL 0.0 COL single_exemp VAL 0 COL married_exemp VAL 0 COL child_exemp VAL 0 ,COL l_name VAL De''e ,1,l_name
1791,COL f_name VAL Jun''ichi COL l_name VAL Lichtenecker COL gender VAL M COL area_code VAL 931 COL phone VAL 797-7071 COL city VAL KNOXVILLE COL state VAL TN COL zip VAL 37920 COL marital_status VAL S COL has_child VAL N COL salary VAL 50000 COL rate VAL 0.0 COL single_exemp VAL 0 COL married_exemp VAL 0 COL child_exemp VAL 0 ,COL state VAL TN ,0,state
35989,COL f_name VAL M''Lissa COL l_name VAL Hegron COL gender VAL M COL area_code VAL 641 COL phone VAL 789-8591 COL city VAL MADRID COL state VAL IA COL zip VAL 50156 COL marital_status VAL M COL has_child VAL N COL salary VAL 40000 COL rate VAL 6.339211 COL single_exemp VAL 0 COL married_exemp VAL 80 COL child_exemp VAL 0 ,COL state VAL IA ,0,state
21205,COL f_name VAL Its''hak COL l_name VAL Ishak COL gender VAL F COL area_code VAL 262 COL phone VAL 585-3551 COL city VAL COMBINED LOCKS COL state VAL WI COL zip VAL 54113 COL marital_status VAL M COL has_child VAL Y COL salary VAL 55000 COL rate VAL 5.4020367 COL single_exemp VAL 0 COL married_exemp VAL 1400 COL child_exemp VAL 400 ,COL state VAL WI ,0,state
28748,COL f_name VAL Ken''ichi COL l_name VAL Guha COL gender VAL M COL area_code VAL 724 COL phone VAL 984-5992 COL city VAL BLACK LICK COL state VAL PA COL zip VAL 15716 COL marital_status VAL M COL has_child VAL Y COL salary VAL 60000 COL rate VAL 3.07 COL single_exemp VAL 0-* COL married_exemp VAL 0 COL child_exemp VAL 0 ,COL single_exemp VAL 0-* ,1,single_exemp
10700,COL f_name VAL Srinidhi COL l_name VAL C''ools COL gender VAL M COL area_code VAL 479 COL phone VAL 880-6104 COL city VAL ROSSTON COL state VAL AR COL zip VAL 1907 COL marital_status VAL M COL has_child VAL N COL salary VAL 65000 COL rate VAL 7.0 COL single_exemp VAL 0 COL married_exemp VAL 40 COL child_exemp VAL 0 ,COL l_name VAL C''ools ,1,l_name
8323,COL f_name VAL Kevin COL l_name VAL D''Auria COL gender VAL F COL area_code VAL 703 COL phone VAL 234-3880 COL city VAL ROANOKE COL state VAL VA COL zip VAL 24006 COL marital_status VAL M COL has_child VAL N COL salary VAL 10000 COL rate VAL 3.875 COL single_exemp VAL 0 COL married_exemp VAL 1800 COL child_exemp VAL 0 ,COL state VAL VA ,0,state
12777,COL f_name VAL M''Lissa COL l_name VAL Veldes COL gender VAL M COL area_code VAL 510 COL phone VAL 846-5631 COL city VAL SAN JOSE COL state VAL CA COL zip VAL 95157 COL marital_status VAL M COL has_child VAL Y COL salary VAL 15000 COL rate VAL 3.0493855 COL single_exemp VAL 0 COL married_exemp VAL 174 COL child_exemp VAL 272 ,COL child_exemp VAL 272 ,0,child_exemp
6277,COL f_name VAL DeForest COL l_name VAL d''Inverno COL gender VAL M COL area_code VAL 270 COL phone VAL 672-9025 COL city VAL LOYALL COL state VAL KY COL zip VAL 40854 COL marital_status VAL M COL has_child VAL N COL salary VAL 55000 COL rate VAL 4.888889 COL single_exemp VAL 0 COL married_exemp VAL 40 COL child_exemp VAL 0 ,COL state VAL KY ,0,state
15735,COL f_name VAL Murari COL l_name VAL Kambayashi COL gender VAL M COL area_code VAL 336 COL phone VAL 998-6632 COL city VAL KIPLING COL state VAL NJ COL zip VAL 27543 COL marital_status VAL S COL has_child VAL Y COL salary VAL 65000 COL rate VAL 7.0961537 COL single_exemp VAL 3300 COL married_exemp VAL 0 COL child_exemp VAL 3300 ,COL child_exemp VAL 3300 ,0,child_exemp
10255,COL f_name VAL Jin'dong COL l_name VAL Bernardinello COL gender VAL M COL area_code VAL 808 COL phone VAL 458-9467 COL city VAL HONOKAA COL state VAL HI COL zip VAL 1907 COL marital_status VAL M COL has_child VAL Y COL salary VAL 80000 COL rate VAL 8.25 COL single_exemp VAL 0 COL married_exemp VAL 2080 COL child_exemp VAL 1040 ,COL f_name VAL Jin'dong ,0,f_name
25788,COL f_name VAL Helene COL l_name VAL Tautenhahn COL gender VAL M COL area_code VAL 612 COL phone VAL 989-4018 COL city VAL WANAMINGO COL state VAL MN COL zip VAL 1907 COL marital_status VAL S COL has_child VAL N COL salary VAL 30000 COL rate VAL 5.8564034 COL single_exemp VAL 3300-* COL married_exemp VAL 0 COL child_exemp VAL 0 ,COL single_exemp VAL 3300-* ,1,single_exemp
7973,COL f_name VAL Felex COL l_name VAL d''Abreu COL gender VAL F COL area_code VAL 270 COL phone VAL 928-3338 COL city VAL HAZEL COL state VAL KY COL zip VAL 42049 COL marital_status VAL S COL has_child VAL N COL salary VAL 70000 COL rate VAL 5.7222223 COL single_exemp VAL 20 COL married_exemp VAL 0 COL child_exemp VAL 0 ,COL state VAL KY ,0,state
33562,COL f_name VAL Yoshiro COL l_name VAL O''Neill COL gender VAL M COL area_code VAL 501 COL phone VAL 198-9065 COL city VAL JONESBORO COL state VAL AR-* COL zip VAL 72403 COL marital_status VAL S COL has_child VAL Y COL salary VAL 20000 COL rate VAL 4.9682083 COL single_exemp VAL 20 COL married_exemp VAL 0 COL child_exemp VAL 20 ,COL state VAL AR-* ,1,state
24362,COL f_name VAL Knuth COL l_name VAL Toledo COL gender VAL F COL area_code VAL 501 COL phone VAL 775-3251 COL city VAL OZONE COL state VAL AR COL zip VAL 1907 COL marital_status VAL M COL has_child VAL N COL salary VAL 70000 COL rate VAL 7.0 COL single_exemp VAL 0 COL married_exemp VAL 40 COL child_exemp VAL 0-* ,COL child_exemp VAL 0-* ,1,child_exemp
19370,COL f_name VAL Juei COL l_name VAL Lobel''le COL gender VAL M COL area_code VAL 256 COL phone VAL 378-8200 COL city VAL MOBILE COL state VAL AL COL zip VAL 36691 COL marital_status VAL S COL has_child VAL N COL salary VAL 60000 COL rate VAL 5.0 COL single_exemp VAL 1500 COL married_exemp VAL 0 COL child_exemp VAL 300 ,COL l_name VAL Lobel''le ,1,l_name
33481,COL f_name VAL Aohan COL l_name VAL Us'ui COL gender VAL F COL area_code VAL 907 COL phone VAL 385-6093 COL city VAL ANCHORAGE COL state VAL AK-* COL zip VAL 99516 COL marital_status VAL M COL has_child VAL Y COL salary VAL 80000 COL rate VAL 0.0 COL single_exemp VAL 0 COL married_exemp VAL 0 COL child_exemp VAL 0 ,COL l_name VAL Us'ui ,0,l_name
38879,COL f_name VAL Helmuth COL l_name VAL d''Alcantara COL gender VAL M COL area_code VAL 202 COL phone VAL 578-7227 COL city VAL WASHINGTON COL state VAL DC COL zip VAL 20250 COL marital_status VAL M COL has_child VAL Y COL salary VAL 30000 COL rate VAL 9.0 COL single_exemp VAL 0 COL married_exemp VAL 2740 COL child_exemp VAL 1370 ,COL state VAL DC ,0,state
35999,COL f_name VAL Pankaj COL l_name VAL Coolsaet COL gender VAL M COL area_code VAL 318 COL phone VAL 958-2970 COL city VAL ARABI-* COL state VAL LA COL zip VAL 70032 COL marital_status VAL S COL has_child VAL N COL salary VAL 75000 COL rate VAL 6.0 COL single_exemp VAL 4500 COL married_exemp VAL 0 COL child_exemp VAL 0 ,COL state VAL LA ,0,state
19276,COL f_name VAL Ehric COL l_name VAL C''astel COL gender VAL M COL area_code VAL 334 COL phone VAL 737-5364 COL city VAL NEW HOPE COL state VAL AL COL zip VAL 35760 COL marital_status VAL M COL has_child VAL N COL salary VAL 60000 COL rate VAL 5.0 COL single_exemp VAL 0 COL married_exemp VAL 3000 COL child_exemp VAL 300 ,COL l_name VAL C''astel ,1,l_name
24464,COL f_name VAL Dongseung COL l_name VAL Bolliger COL gender VAL F COL area_code VAL 712 COL phone VAL 121-1418 COL city VAL GOOSE LAKE-* COL state VAL IA COL zip VAL 1907 COL marital_status VAL M COL has_child VAL N COL salary VAL 45000 COL rate VAL 7.111101 COL single_exemp VAL 0 COL married_exemp VAL 80 COL child_exemp VAL 0 ,COL city VAL GOOSE LAKE-* ,1,city
21744,COL f_name VAL Shuhong COL l_name VAL Wi''lm COL gender VAL F COL area_code VAL 205 COL phone VAL 910-9727 COL city VAL LOXLEY COL state VAL AL COL zip VAL 36551 COL marital_status VAL M COL has_child VAL Y COL salary VAL 75000 COL rate VAL 5.0 COL single_exemp VAL 1500 COL married_exemp VAL 0 COL child_exemp VAL 300 ,COL l_name VAL Wi''lm ,1,l_name
10279,COL f_name VAL S'ethu COL l_name VAL Silly COL gender VAL M COL area_code VAL 808 COL phone VAL 541-1211 COL city VAL LAIE COL state VAL HI COL zip VAL 1907 COL marital_status VAL M COL has_child VAL N COL salary VAL 55000 COL rate VAL 8.25 COL single_exemp VAL 0 COL married_exemp VAL 2080 COL child_exemp VAL 0 ,COL f_name VAL S'ethu ,0,f_name
21140,COL f_name VAL Umberto COL l_name VAL Lesser COL gender VAL M COL area_code VAL 256 COL phone VAL 270-6107 COL city VAL OHATCHEE COL state VAL AL COL zip VAL 36271 COL marital_status VAL M COL has_child VAL N COL salary VAL 100000 COL rate VAL 5.0 COL single_exemp VAL 1500-* COL married_exemp VAL 0 COL child_exemp VAL 0 ,COL single_exemp VAL 1500-* ,1,single_exemp
4946,COL f_name VAL Mojmi''r COL l_name VAL L''Ecuyer COL gender VAL F COL area_code VAL 718 COL phone VAL 210-8900 COL city VAL ROCHESTER COL state VAL NY COL zip VAL 14607 COL marital_status VAL M COL has_child VAL N COL salary VAL 10000 COL rate VAL 4.011585 COL single_exemp VAL 0 COL married_exemp VAL 0 COL child_exemp VAL 0 ,COL f_name VAL Mojmi''r ,1,f_name
2450,COL f_name VAL Ken''ichi COL l_name VAL Ballinger COL gender VAL M COL area_code VAL 479 COL phone VAL 166-7046 COL city VAL KINGSTON COL state VAL AR-* COL zip VAL 72742 COL marital_status VAL M COL has_child VAL N COL salary VAL 75000 COL rate VAL 7.0 COL single_exemp VAL 0 COL married_exemp VAL 40 COL child_exemp VAL 0 ,COL state VAL AR-* ,1,state
866,COL f_name VAL Ken''ichi COL l_name VAL Kalb COL gender VAL M COL area_code VAL 309 COL phone VAL 813-7051 COL city VAL DECATUR COL state VAL IL COL zip VAL 62524 COL marital_status VAL M COL has_child VAL N COL salary VAL 35000 COL rate VAL 3.0 COL single_exemp VAL 0 COL married_exemp VAL 4000 COL child_exemp VAL 0-* ,COL child_exemp VAL 0-* ,1,child_exemp
40901,COL f_name VAL Valeska COL l_name VAL D''Silva COL gender VAL F COL area_code VAL 864 COL phone VAL 741-2240 COL city VAL JACKSONBORO COL state VAL SC COL zip VAL 29452 COL marital_status VAL S COL has_child VAL Y COL salary VAL 95000 COL rate VAL 7.0 COL single_exemp VAL 3300 COL married_exemp VAL 0 COL child_exemp VAL 3300 ,COL single_exemp VAL 3300 ,0,single_exemp
10338,COL f_name VAL Ge''rge COL l_name VAL Mikus COL gender VAL M COL area_code VAL 208 COL phone VAL 944-8500 COL city VAL CALDWELL COL state VAL ID COL zip VAL 1907 COL marital_status VAL S COL has_child VAL N COL salary VAL 85000 COL rate VAL 7.8 COL single_exemp VAL 3300 COL married_exemp VAL 0 COL child_exemp VAL 0 ,COL f_name VAL Ge''rge ,1,f_name
19404,COL f_name VAL Raimond COL l_name VAL Tzr''uya COL gender VAL F COL area_code VAL 334 COL phone VAL 668-3289 COL city VAL GULF SHORES COL state VAL AL COL zip VAL 36547 COL marital_status VAL S COL has_child VAL N COL salary VAL 85000 COL rate VAL 5.0 COL single_exemp VAL 1500 COL married_exemp VAL 0 COL child_exemp VAL 300 ,COL l_name VAL Tzr''uya ,1,l_name
17747,COL f_name VAL Ge'orgios COL l_name VAL Desai COL gender VAL F COL area_code VAL 808 COL phone VAL 919-3857 COL city VAL TRIPLER ARMY MEDICAL CENTER COL state VAL NJ COL zip VAL 96859 COL marital_status VAL S COL has_child VAL Y COL salary VAL 90000 COL rate VAL 8.25 COL single_exemp VAL 1040 COL married_exemp VAL 0 COL child_exemp VAL 1040 ,COL f_name VAL Ge'orgios ,0,f_name
4626,COL f_name VAL ''Gur COL l_name VAL Give''on COL gender VAL M COL area_code VAL 304 COL phone VAL 870-4263 COL city VAL SLANESVILLE COL state VAL WV COL zip VAL 25444 COL marital_status VAL M COL has_child VAL N COL salary VAL 85000 COL rate VAL 6.5 COL single_exemp VAL 0 COL married_exemp VAL 4000 COL child_exemp VAL 0 ,COL f_name VAL ''Gur ,1,f_name
13476,COL f_name VAL Roseli COL l_name VAL Mankoff COL gender VAL M COL area_code VAL 605 COL phone VAL 825-8697 COL city VAL REVA COL state VAL AR COL zip VAL 57651 COL marital_status VAL S COL has_child VAL N COL salary VAL 80000 COL rate VAL 0.0 COL single_exemp VAL 0-* COL married_exemp VAL 0 COL child_exemp VAL 0 ,COL single_exemp VAL 0-* ,1,single_exemp
32706,COL f_name VAL Dusanka COL l_name VAL Petrovic COL gender VAL M COL area_code VAL 907 COL phone VAL 934-9937 COL city VAL ANCHORAGE COL state VAL AK-* COL zip VAL 99523 COL marital_status VAL S COL has_child VAL N COL salary VAL 75000 COL rate VAL 0.0 COL single_exemp VAL 0 COL married_exemp VAL 0 COL child_exemp VAL 0-* ,COL child_exemp VAL 0-* ,1,child_exemp
28603,COL f_name VAL Fahime'h COL l_name VAL Halici COL gender VAL F COL area_code VAL 907 COL phone VAL 934-4206 COL city VAL MANLEY HOT SPRINGS COL state VAL AK COL zip VAL 99756 COL marital_status VAL M COL has_child VAL N COL salary VAL 90000 COL rate VAL 0.0 COL single_exemp VAL 0 COL married_exemp VAL 0 COL child_exemp VAL 0-* ,COL f_name VAL Fahime'h ,0,f_name
19666,COL f_name VAL Laurie COL l_name VAL Fornaciari COL gender VAL F COL area_code VAL 205 COL phone VAL 556-3443 COL city VAL FAIRHOPE-* COL state VAL AL COL zip VAL 36532 COL marital_status VAL M COL has_child VAL N COL salary VAL 20000 COL rate VAL 5.0 COL single_exemp VAL 1500 COL married_exemp VAL 0 COL child_exemp VAL 300 ,COL city VAL FAIRHOPE-* ,1,city
20471,COL f_name VAL Nimmagadda COL l_name VAL Heinke COL gender VAL F COL area_code VAL 907 COL phone VAL 793-3851 COL city VAL ANCHORAGE COL state VAL AK-* COL zip VAL 99524 COL marital_status VAL M COL has_child VAL N COL salary VAL 20000 COL rate VAL 0.0 COL single_exemp VAL 0 COL married_exemp VAL 0 COL child_exemp VAL 0 ,COL child_exemp VAL 0 ,0,child_exemp
15122,COL f_name VAL Toshiya COL l_name VAL Deemter COL gender VAL M COL area_code VAL 503 COL phone VAL 632-8450 COL city VAL FAIRVIEW COL state VAL NJ COL zip VAL 97024 COL marital_status VAL S COL has_child VAL Y COL salary VAL 85000 COL rate VAL 9.0 COL single_exemp VAL 159 COL married_exemp VAL 0 COL child_exemp VAL 159-* ,COL child_exemp VAL 159-* ,1,child_exemp
15227,COL f_name VAL Aladin COL l_name VAL Hammerl COL gender VAL F COL area_code VAL 401 COL phone VAL 395-3012 COL city VAL NORTH KINGSTOWN COL state VAL NJ COL zip VAL 2854 COL marital_status VAL M COL has_child VAL Y COL salary VAL 85000 COL rate VAL 0.0 COL single_exemp VAL 0 COL married_exemp VAL 0 COL child_exemp VAL 0 ,COL state VAL NJ ,0,state
25436,COL f_name VAL Ferrell COL l_name VAL Kasa COL gender VAL F COL area_code VAL 706 COL phone VAL 716-7421 COL city VAL COLUMBUS-* COL state VAL GA COL zip VAL 1907 COL marital_status VAL M COL has_child VAL N COL salary VAL 40000 COL rate VAL 6.0 COL single_exemp VAL 0 COL married_exemp VAL 5400 COL child_exemp VAL 0 ,COL city VAL COLUMBUS-* ,1,city
17147,COL f_name VAL B'ob COL l_name VAL Zoller COL gender VAL F COL area_code VAL 828 COL phone VAL 304-8843 COL city VAL HASSELL COL state VAL NJ COL zip VAL 27841 COL marital_status VAL S COL has_child VAL Y COL salary VAL 45000 COL rate VAL 6.6765733 COL single_exemp VAL 3300 COL married_exemp VAL 0 COL child_exemp VAL 3300 ,COL f_name VAL B'ob ,0,f_name
28334,COL f_name VAL Guangye COL l_name VAL H''azony COL gender VAL F COL area_code VAL 907 COL phone VAL 286-3733 COL city VAL PETERSBURG COL state VAL AK COL zip VAL 99833 COL marital_status VAL M COL has_child VAL N COL salary VAL 55000 COL rate VAL 0.0 COL single_exemp VAL 0 COL married_exemp VAL 0 COL child_exemp VAL 0-* ,COL l_name VAL H''azony ,1,l_name
25224,COL f_name VAL Mingjian COL l_name VAL Schroeppel COL gender VAL F COL area_code VAL 785 COL phone VAL 469-9993 COL city VAL ELBING COL state VAL KS COL zip VAL 1907 COL marital_status VAL M COL has_child VAL Y COL salary VAL 85000 COL rate VAL 6.45 COL single_exemp VAL 0-* COL married_exemp VAL 4500 COL child_exemp VAL 2250 ,COL single_exemp VAL 0-* ,1,single_exemp
15386,COL f_name VAL Chihping COL l_name VAL Gonzalez COL gender VAL F COL area_code VAL 225 COL phone VAL 602-3357 COL city VAL PERRY COL state VAL NJ COL zip VAL 70575 COL marital_status VAL S COL has_child VAL Y COL salary VAL 35000 COL rate VAL 6.0 COL single_exemp VAL 4500 COL married_exemp VAL 0 COL child_exemp VAL 1000-* ,COL child_exemp VAL 1000-* ,1,child_exemp
10529,COL f_name VAL IJsbrand COL l_name VAL Piveteau COL gender VAL M COL area_code VAL 803 COL phone VAL 755-2400 COL city VAL NICHOLS COL state VAL SC COL zip VAL 1907 COL marital_status VAL M COL has_child VAL N COL salary VAL 15000 COL rate VAL 7.0 COL single_exemp VAL 0 COL married_exemp VAL 6600 COL child_exemp VAL 0 ,COL child_exemp VAL 0 ,0,child_exemp
39976,COL f_name VAL Lishing COL l_name VAL d''Abreu COL gender VAL M COL area_code VAL 502 COL phone VAL 517-5512 COL city VAL HAZEL GREEN-* COL state VAL KY COL zip VAL 41332 COL marital_status VAL M COL has_child VAL N COL salary VAL 55000 COL rate VAL 4.888889 COL single_exemp VAL 0 COL married_exemp VAL 40 COL child_exemp VAL 0 ,COL city VAL HAZEL GREEN-* ,1,city
29837,COL f_name VAL Suneeta COL l_name VAL Nadon COL gender VAL F COL area_code VAL 907 COL phone VAL 824-9668 COL city VAL SAINT GEORGE ISLAND COL state VAL AK COL zip VAL 99591 COL marital_status VAL M COL has_child VAL N COL salary VAL 5000 COL rate VAL 0.0 COL single_exemp VAL 0 COL married_exemp VAL 0 COL child_exemp VAL 0-* ,COL city VAL SAINT GEORGE ISLAND ,0,city
27631,COL f_name VAL Clemens COL l_name VAL Karg COL gender VAL F COL area_code VAL 907 COL phone VAL 942-7726 COL city VAL ANCHORAGE COL state VAL AK-* COL zip VAL 99516 COL marital_status VAL S COL has_child VAL N COL salary VAL 55000 COL rate VAL 0.0 COL single_exemp VAL 0 COL married_exemp VAL 0 COL child_exemp VAL 0 ,COL child_exemp VAL 0 ,0,child_exemp
2043,COL f_name VAL Ken''ichi COL l_name VAL Hanchek COL gender VAL M COL area_code VAL 443 COL phone VAL 484-8366 COL city VAL HARMANS COL state VAL MD COL zip VAL 21077 COL marital_status VAL S COL has_child VAL Y COL salary VAL 65000 COL rate VAL 4.75 COL single_exemp VAL 2400 COL married_exemp VAL 0 COL child_exemp VAL 2400 ,COL single_exemp VAL 2400 ,0,single_exemp
40365,COL f_name VAL Pavlo's COL l_name VAL D''Ambra COL gender VAL F COL area_code VAL 936 COL phone VAL 467-7044 COL city VAL GARLAND COL state VAL TX COL zip VAL 75046 COL marital_status VAL S COL has_child VAL Y COL salary VAL 35000 COL rate VAL 0.0 COL single_exemp VAL 0 COL married_exemp VAL 0 COL child_exemp VAL 0 ,COL f_name VAL Pavlo's ,0,f_name
1745,COL f_name VAL Shin''ya COL l_name VAL Farrow COL gender VAL F COL area_code VAL 270 COL phone VAL 685-3616 COL city VAL BIG LAUREL COL state VAL KY COL zip VAL 40808 COL marital_status VAL S COL has_child VAL Y COL salary VAL 35000 COL rate VAL 3.7777777 COL single_exemp VAL 20 COL married_exemp VAL 0 COL child_exemp VAL 20 ,COL child_exemp VAL 20 ,0,child_exemp
27438,COL f_name VAL Adamantios COL l_name VAL D''Hooge COL gender VAL M COL area_code VAL 901 COL phone VAL 481-9086 COL city VAL SMYRNA COL state VAL TN COL zip VAL 37167 COL marital_status VAL M COL has_child VAL Y COL salary VAL 85000 COL rate VAL 0.0 COL single_exemp VAL 0-* COL married_exemp VAL 0 COL child_exemp VAL 0 ,COL single_exemp VAL 0-* ,1,single_exemp
2588,COL f_name VAL Surveyors'' COL l_name VAL Schonhut COL gender VAL M COL area_code VAL 520 COL phone VAL 640-6225 COL city VAL GREER-* COL state VAL AZ COL zip VAL 85927 COL marital_status VAL M COL has_child VAL Y COL salary VAL 80000 COL rate VAL 3.955 COL single_exemp VAL 0 COL married_exemp VAL 4200 COL child_exemp VAL 2300 ,COL city VAL GREER-* ,1,city
2251,COL f_name VAL Ken''ichi COL l_name VAL Bruce COL gender VAL M COL area_code VAL 601 COL phone VAL 394-3580 COL city VAL LUCEDALE COL state VAL MS COL zip VAL 39452 COL marital_status VAL M COL has_child VAL N COL salary VAL 65000 COL rate VAL 5.0 COL single_exemp VAL 0 COL married_exemp VAL 12000 COL child_exemp VAL 0 ,COL state VAL MS ,0,state
8795,COL f_name VAL Sandy COL l_name VAL d''Abreu COL gender VAL F COL area_code VAL 765 COL phone VAL 389-2780 COL city VAL IRELAND COL state VAL IN COL zip VAL 47545 COL marital_status VAL M COL has_child VAL Y COL salary VAL 100000 COL rate VAL 3.4 COL single_exemp VAL 0 COL married_exemp VAL 2000 COL child_exemp VAL 1000 ,COL single_exemp VAL 0 ,0,single_exemp
25034,COL f_name VAL Shahrokh COL l_name VAL Schell COL gender VAL M COL area_code VAL 406 COL phone VAL 881-5328 COL city VAL PLAINS COL state VAL MT COL zip VAL 1907 COL marital_status VAL M COL has_child VAL N COL salary VAL 5000 COL rate VAL 2.3732758 COL single_exemp VAL 0 COL married_exemp VAL 3800 COL child_exemp VAL 0-* ,COL child_exemp VAL 0-* ,1,child_exemp
36324,COL f_name VAL ''Dongmyun COL l_name VAL O''Riordan COL gender VAL M COL area_code VAL 980 COL phone VAL 407-1858 COL city VAL SMYRNA COL state VAL NC COL zip VAL 28579 COL marital_status VAL M COL has_child VAL N COL salary VAL 10000 COL rate VAL 6.0 COL single_exemp VAL 0 COL married_exemp VAL 6600 COL child_exemp VAL 0 ,COL f_name VAL ''Dongmyun ,1,f_name
25507,COL f_name VAL Shekhar COL l_name VAL Suo'rsa COL gender VAL F COL area_code VAL 906 COL phone VAL 637-5244 COL city VAL HONOR COL state VAL MI COL zip VAL 1907 COL marital_status VAL M COL has_child VAL N COL salary VAL 65000 COL rate VAL 3.9 COL single_exemp VAL 0 COL married_exemp VAL 6200 COL child_exemp VAL 0 ,COL l_name VAL Suo'rsa ,0,l_name
476,COL f_name VAL M''Lissa COL l_name VAL Blodel COL gender VAL M COL area_code VAL 973 COL phone VAL 842-2839 COL city VAL STIRLING COL state VAL NJ COL zip VAL 7980 COL marital_status VAL M COL has_child VAL N COL salary VAL 20000 COL rate VAL 1.4 COL single_exemp VAL 0 COL married_exemp VAL 2000 COL child_exemp VAL 0-* ,COL child_exemp VAL 0-* ,1,child_exemp
498,COL f_name VAL Shin''ya COL l_name VAL Ci''n COL gender VAL F COL area_code VAL 210 COL phone VAL 162-9391 COL city VAL MUMFORD COL state VAL TX COL zip VAL 77867 COL marital_status VAL S COL has_child VAL N COL salary VAL 30000 COL rate VAL 0.0 COL single_exemp VAL 0 COL married_exemp VAL 0 COL child_exemp VAL 0 ,COL l_name VAL Ci''n ,1,l_name
26172,COL f_name VAL Hungse COL l_name VAL Picton COL gender VAL M COL area_code VAL 401 COL phone VAL 300-8893 COL city VAL WARWICK COL state VAL RI COL zip VAL 1907 COL marital_status VAL S COL has_child VAL N COL salary VAL 50000 COL rate VAL 0.0 COL single_exemp VAL 0-* COL married_exemp VAL 0 COL child_exemp VAL 0 ,COL single_exemp VAL 0-* ,1,single_exemp
14902,COL f_name VAL Mihalis COL l_name VAL Roddick COL gender VAL F COL area_code VAL 812 COL phone VAL 366-2429 COL city VAL ENGLISH COL state VAL NJ-* COL zip VAL 47118 COL marital_status VAL S COL has_child VAL Y COL salary VAL 30000 COL rate VAL 3.4 COL single_exemp VAL 1000 COL married_exemp VAL 0 COL child_exemp VAL 1000 ,COL state VAL NJ-* ,1,state
4333,COL f_name VAL Shigeyyoshi COL l_name VAL d''Astous COL gender VAL F COL area_code VAL 405 COL phone VAL 706-6997 COL city VAL UNION CITY COL state VAL OK COL zip VAL 73090 COL marital_status VAL M COL has_child VAL Y COL salary VAL 85000 COL rate VAL 6.25 COL single_exemp VAL 0 COL married_exemp VAL 2000 COL child_exemp VAL 1000 ,COL single_exemp VAL 0 ,0,single_exemp
7211,COL f_name VAL Espe'n COL l_name VAL D''Agostino COL gender VAL M COL area_code VAL 971 COL phone VAL 646-2620 COL city VAL MEDFORD COL state VAL OR COL zip VAL 97501 COL marital_status VAL S COL has_child VAL Y COL salary VAL 50000 COL rate VAL 9.0 COL single_exemp VAL 159 COL married_exemp VAL 0 COL child_exemp VAL 159 ,COL f_name VAL Espe'n ,0,f_name
168,COL f_name VAL Its''hak COL l_name VAL Bruss COL gender VAL F COL area_code VAL 507 COL phone VAL 466-5149 COL city VAL PRESTON COL state VAL MN COL zip VAL 55965 COL marital_status VAL M COL has_child VAL Y COL salary VAL 50000 COL rate VAL 6.9236393 COL single_exemp VAL 0 COL married_exemp VAL 6600 COL child_exemp VAL 3300-* ,COL child_exemp VAL 3300-* ,1,child_exemp
